full_name,filename,contract,abi,bytecode
node_modules/@openzeppelin/contracts/access/Ownable.sol:Ownable,565,565,"[{'inputs': [{'internalType': 'address', 'name': 'owner', 'type': 'address'}], 'name': 'OwnableInvalidOwner', 'type': 'error'}, {'inputs': [{'internalType': 'address', 'name': 'account', 'type': 'address'}], 'name': 'OwnableUnauthorizedAccount', 'type': 'error'}, {'anonymous': False, 'inputs': [{'indexed': True, 'internalType': 'address', 'name': 'previousOwner', 'type': 'address'}, {'indexed': True, 'internalType': 'address', 'name': 'newOwner', 'type': 'address'}], 'name': 'OwnershipTransferred', 'type': 'event'}, {'inputs': [], 'name': 'owner', 'outputs': [{'internalType': 'address', 'name': '', 'type': 'address'}], 'stateMutability': 'view', 'type': 'function'}, {'inputs': [], 'name': 'renounceOwnership', 'outputs': [], 'stateMutability': 'nonpayable', 'type': 'function'}, {'inputs': [{'internalType': 'address', 'name': 'newOwner', 'type': 'address'}], 'name': 'transferOwnership', 'outputs': [], 'stateMutability': 'nonpayable', 'type': 'function'}]",
node_modules/@openzeppelin/contracts/utils/Context.sol:Context,565,565,[],
openzeppelin/SafeMath.sol:SafeMath,565,565,[],6055604b600b8282823980515f1a607314603f577f4e487b71000000000000000000000000000000000000000000000000000000005f525f60045260245ffd5b305f52607381538281f3fe730000000000000000000000000000000000000000301460806040525f5ffdfea26469706673582212200ff358ae59ec58298d58fe689d558baadad96ce06237a937c6a44ca279e6a33c64736f6c634300081e0033
1663.sol:PriceUpdater,1663,1663,"[{'inputs': [], 'stateMutability': 'nonpayable', 'type': 'constructor'}, {'inputs': [{'internalType': 'address', 'name': 'owner', 'type': 'address'}], 'name': 'OwnableInvalidOwner', 'type': 'error'}, {'inputs': [{'internalType': 'address', 'name': 'account', 'type': 'address'}], 'name': 'OwnableUnauthorizedAccount', 'type': 'error'}, {'anonymous': False, 'inputs': [{'indexed': True, 'internalType': 'address', 'name': 'previousOwner', 'type': 'address'}, {'indexed': True, 'internalType': 'address', 'name': 'newOwner', 'type': 'address'}], 'name': 'OwnershipTransferred', 'type': 'event'}, {'anonymous': False, 'inputs': [{'indexed': False, 'internalType': 'uint256', 'name': 'newPrice', 'type': 'uint256'}, {'indexed': False, 'internalType': 'uint256', 'name': 'timeSent', 'type': 'uint256'}], 'name': 'PriceUpdated', 'type': 'event'}, {'inputs': [], 'name': 'ORACLE_FUTURE_LIMIT', 'outputs': [{'internalType': 'uint256', 'name': '', 'type': 'uint256'}], 'stateMutability': 'view', 'type': 'function'}, {'inputs': [], 'name': 'lastPriceUpdateTime', 'outputs': [{'internalType': 'uint256', 'name': '', 'type': 'uint256'}], 'stateMutability': 'view', 'type': 'function'}, {'inputs': [], 'name': 'owner', 'outputs': [{'internalType': 'address', 'name': '', 'type': 'address'}], 'stateMutability': 'view', 'type': 'function'}, {'inputs': [], 'name': 'price', 'outputs': [{'internalType': 'uint256', 'name': '', 'type': 'uint256'}], 'stateMutability': 'view', 'type': 'function'}, {'inputs': [], 'name': 'renounceOwnership', 'outputs': [], 'stateMutability': 'nonpayable', 'type': 'function'}, {'inputs': [{'internalType': 'address', 'name': 'newOwner', 'type': 'address'}], 'name': 'transferOwnership', 'outputs': [], 'stateMutability': 'nonpayable', 'type': 'function'}, {'inputs': [{'internalType': 'uint256', 'name': 'newPrice', 'type': 'uint256'}, {'internalType': 'uint256', 'name': 'timeSent', 'type': 'uint256'}], 'name': 'updatePrice', 'outputs': [], 'stateMutability': 'nonpayable', 'type': 'function'}]",608060405260018055348015610013575f5ffd5b50335f73ffffffffffffffffffffffffffffffffffffffff168173ffffffffffffffffffffffffffffffffffffffff1603610085575f6040517f1e4fbdf700000000000000000000000000000000000000000000000000000000815260040161007c91906101a1565b60405180910390fd5b610094816100a160201b60201c565b50426002819055506101ba565b5f5f5f9054906101000a900473ffffffffffffffffffffffffffffffffffffffff169050815f5f6101000a81548173ffffffffffffffffffffffffffffffffffffffff021916908373ffffffffffffffffffffffffffffffffffffffff1602179055508173ffffffffffffffffffffffffffffffffffffffff168173ffffffffffffffffffffffffffffffffffffffff167f8be0079c531659141344cd1fd0a4f28419497f9722a3daafe3b4186f6b6457e060405160405180910390a35050565b5f73ffffffffffffffffffffffffffffffffffffffff82169050919050565b5f61018b82610162565b9050919050565b61019b81610181565b82525050565b5f6020820190506101b45f830184610192565b92915050565b6106d4806101c75f395ff3fe608060405234801561000f575f5ffd5b506004361061007b575f3560e01c80638da5cb5b116100595780638da5cb5b146100c3578063a035b1fe146100e1578063f2fde38b146100ff578063f782b3ef1461011b5761007b565b806349b9a7af1461007f578063715018a61461009d57806382367b2d146100a7575b5f5ffd5b610087610139565b6040516100949190610421565b60405180910390f35b6100a561013f565b005b6100c160048036038101906100bc9190610468565b610152565b005b6100cb610202565b6040516100d891906104e5565b60405180910390f35b6100e9610229565b6040516100f69190610421565b60405180910390f35b61011960048036038101906101149190610528565b61022f565b005b6101236102b3565b6040516101309190610421565b60405180910390f35b60025481565b6101476102ba565b6101505f610341565b565b61015a6102ba565b80600254108015610178575062015180426101759190610580565b81105b6101b7576040517f08c379a00000000000000000000000000000000000000000000000000000000081526004016101ae90610659565b60405180910390fd5b81600181905550806002819055507f945c1c4e99aa89f648fbfe3df471b916f719e16d960fcec0737d4d56bd69683882826040516101f6929190610677565b60405180910390a15050565b5f5f5f9054906101000a900473ffffffffffffffffffffffffffffffffffffffff16905090565b60015481565b6102376102ba565b5f73ffffffffffffffffffffffffffffffffffffffff168173ffffffffffffffffffffffffffffffffffffffff16036102a7575f6040517f1e4fbdf700000000000000000000000000000000000000000000000000000000815260040161029e91906104e5565b60405180910390fd5b6102b081610341565b50565b6201518081565b6102c2610402565b73ffffffffffffffffffffffffffffffffffffffff166102e0610202565b73ffffffffffffffffffffffffffffffffffffffff161461033f57610303610402565b6040517f118cdaa700000000000000000000000000000000000000000000000000000000815260040161033691906104e5565b60405180910390fd5b565b5f5f5f9054906101000a900473ffffffffffffffffffffffffffffffffffffffff169050815f5f6101000a81548173ffffffffffffffffffffffffffffffffffffffff021916908373ffffffffffffffffffffffffffffffffffffffff1602179055508173ffffffffffffffffffffffffffffffffffffffff168173ffffffffffffffffffffffffffffffffffffffff167f8be0079c531659141344cd1fd0a4f28419497f9722a3daafe3b4186f6b6457e060405160405180910390a35050565b5f33905090565b5f819050919050565b61041b81610409565b82525050565b5f6020820190506104345f830184610412565b92915050565b5f5ffd5b61044781610409565b8114610451575f5ffd5b50565b5f813590506104628161043e565b92915050565b5f5f6040838503121561047e5761047d61043a565b5b5f61048b85828601610454565b925050602061049c85828601610454565b9150509250929050565b5f73ffffffffffffffffffffffffffffffffffffffff82169050919050565b5f6104cf826104a6565b9050919050565b6104df816104c5565b82525050565b5f6020820190506104f85f8301846104d6565b92915050565b610507816104c5565b8114610511575f5ffd5b50565b5f81359050610522816104fe565b92915050565b5f6020828403121561053d5761053c61043a565b5b5f61054a84828501610514565b91505092915050565b7f4e487b71000000000000000000000000000000000000000000000000000000005f52601160045260245ffd5b5f61058a82610409565b915061059583610409565b92508282019050808211156105ad576105ac610553565b5b92915050565b5f82825260208201905092915050565b7f54696d652073656e74206d75737420626520626967676572207468616e2074685f8201527f65206c617374207570646174652c20616e64206d757374206265206c6573732060208201527f7468616e206e6f77202b204f5241434c455f4655545552455f4c494d49540000604082015250565b5f610643605e836105b3565b915061064e826105c3565b606082019050919050565b5f6020820190508181035f83015261067081610637565b9050919050565b5f60408201905061068a5f830185610412565b6106976020830184610412565b939250505056fea26469706673582212204d1a6feb32fa659eedf045563c3da4b4d0d242e9d36420989f8a9489f892d76864736f6c634300081e0033
node_modules/@openzeppelin/contracts/access/Ownable.sol:Ownable,1663,1663,"[{'inputs': [{'internalType': 'address', 'name': 'owner', 'type': 'address'}], 'name': 'OwnableInvalidOwner', 'type': 'error'}, {'inputs': [{'internalType': 'address', 'name': 'account', 'type': 'address'}], 'name': 'OwnableUnauthorizedAccount', 'type': 'error'}, {'anonymous': False, 'inputs': [{'indexed': True, 'internalType': 'address', 'name': 'previousOwner', 'type': 'address'}, {'indexed': True, 'internalType': 'address', 'name': 'newOwner', 'type': 'address'}], 'name': 'OwnershipTransferred', 'type': 'event'}, {'inputs': [], 'name': 'owner', 'outputs': [{'internalType': 'address', 'name': '', 'type': 'address'}], 'stateMutability': 'view', 'type': 'function'}, {'inputs': [], 'name': 'renounceOwnership', 'outputs': [], 'stateMutability': 'nonpayable', 'type': 'function'}, {'inputs': [{'internalType': 'address', 'name': 'newOwner', 'type': 'address'}], 'name': 'transferOwnership', 'outputs': [], 'stateMutability': 'nonpayable', 'type': 'function'}]",
node_modules/@openzeppelin/contracts/utils/Context.sol:Context,1663,1663,[],
openzeppelin/SafeMath.sol:SafeMath,1663,1663,[],6055604b600b8282823980515f1a607314603f577f4e487b71000000000000000000000000000000000000000000000000000000005f525f60045260245ffd5b305f52607381538281f3fe730000000000000000000000000000000000000000301460806040525f5ffdfea26469706673582212200ff358ae59ec58298d58fe689d558baadad96ce06237a937c6a44ca279e6a33c64736f6c634300081e0033
146.sol:YourContractName,146,146,"[{'inputs': [], 'stateMutability': 'nonpayable', 'type': 'constructor'}, {'inputs': [{'internalType': 'address', 'name': 'owner', 'type': 'address'}], 'name': 'OwnableInvalidOwner', 'type': 'error'}, {'inputs': [{'internalType': 'address', 'name': 'account', 'type': 'address'}], 'name': 'OwnableUnauthorizedAccount', 'type': 'error'}, {'anonymous': False, 'inputs': [{'indexed': True, 'internalType': 'address', 'name': 'previousOwner', 'type': 'address'}, {'indexed': True, 'internalType': 'address', 'name': 'newOwner', 'type': 'address'}], 'name': 'OwnershipTransferred', 'type': 'event'}, {'inputs': [], 'name': 'INIT', 'outputs': [{'internalType': 'bytes32', 'name': '', 'type': 'bytes32'}], 'stateMutability': 'view', 'type': 'function'}, {'inputs': [{'internalType': 'address', 'name': '_member', 'type': 'address'}, {'internalType': 'uint256', 'name': '_amountBought', 'type': 'uint256'}], 'name': 'addAmountBoughtAsMember', 'outputs': [], 'stateMutability': 'nonpayable', 'type': 'function'}, {'inputs': [{'internalType': 'address', 'name': '', 'type': 'address'}], 'name': 'balanceOf', 'outputs': [{'internalType': 'uint256', 'name': '', 'type': 'uint256'}], 'stateMutability': 'view', 'type': 'function'}, {'inputs': [], 'name': 'owner', 'outputs': [{'internalType': 'address', 'name': '', 'type': 'address'}], 'stateMutability': 'view', 'type': 'function'}, {'inputs': [], 'name': 'renounceOwnership', 'outputs': [], 'stateMutability': 'nonpayable', 'type': 'function'}, {'inputs': [], 'name': 'totalSupply', 'outputs': [{'internalType': 'uint256', 'name': '', 'type': 'uint256'}], 'stateMutability': 'view', 'type': 'function'}, {'inputs': [{'internalType': 'address', 'name': 'newOwner', 'type': 'address'}], 'name': 'transferOwnership', 'outputs': [], 'stateMutability': 'nonpayable', 'type': 'function'}]",608060405234801561000f575f5ffd5b50335f73ffffffffffffffffffffffffffffffffffffffff168173ffffffffffffffffffffffffffffffffffffffff1603610081575f6040517f1e4fbdf700000000000000000000000000000000000000000000000000000000815260040161007891906101e9565b60405180910390fd5b610090816100e960201b60201c565b506103e860025f3373ffffffffffffffffffffffffffffffffffffffff1673ffffffffffffffffffffffffffffffffffffffff1681526020019081526020015f2081905550670de0b6b3a7640000600181905550610202565b5f5f5f9054906101000a900473ffffffffffffffffffffffffffffffffffffffff169050815f5f6101000a81548173ffffffffffffffffffffffffffffffffffffffff021916908373ffffffffffffffffffffffffffffffffffffffff1602179055508173ffffffffffffffffffffffffffffffffffffffff168173ffffffffffffffffffffffffffffffffffffffff167f8be0079c531659141344cd1fd0a4f28419497f9722a3daafe3b4186f6b6457e060405160405180910390a35050565b5f73ffffffffffffffffffffffffffffffffffffffff82169050919050565b5f6101d3826101aa565b9050919050565b6101e3816101c9565b82525050565b5f6020820190506101fc5f8301846101da565b92915050565b6105548061020f5f395ff3fe608060405234801561000f575f5ffd5b506004361061007b575f3560e01c80638da5cb5b116100595780638da5cb5b146100d7578063c592c3ba146100f5578063ea64391414610111578063f2fde38b1461012f5761007b565b806318160ddd1461007f57806370a082311461009d578063715018a6146100cd575b5f5ffd5b61008761014b565b60405161009491906103bb565b60405180910390f35b6100b760048036038101906100b29190610432565b610151565b6040516100c491906103bb565b60405180910390f35b6100d5610166565b005b6100df610179565b6040516100ec919061046c565b60405180910390f35b61010f600480360381019061010a91906104af565b6101a0565b005b6101196101ac565b6040516101269190610505565b60405180910390f35b61014960048036038101906101449190610432565b6101d0565b005b60015481565b6002602052805f5260405f205f915090505481565b61016e610254565b6101775f6102db565b565b5f5f5f9054906101000a900473ffffffffffffffffffffffffffffffffffffffff16905090565b6101a8610254565b5050565b7f696e69740000000000000000000000000000000000000000000000000000000081565b6101d8610254565b5f73ffffffffffffffffffffffffffffffffffffffff168173ffffffffffffffffffffffffffffffffffffffff1603610248575f6040517f1e4fbdf700000000000000000000000000000000000000000000000000000000815260040161023f919061046c565b60405180910390fd5b610251816102db565b50565b61025c61039c565b73ffffffffffffffffffffffffffffffffffffffff1661027a610179565b73ffffffffffffffffffffffffffffffffffffffff16146102d95761029d61039c565b6040517f118cdaa70000000000000000000000000000000000000000000000000000000081526004016102d0919061046c565b60405180910390fd5b565b5f5f5f9054906101000a900473ffffffffffffffffffffffffffffffffffffffff169050815f5f6101000a81548173ffffffffffffffffffffffffffffffffffffffff021916908373ffffffffffffffffffffffffffffffffffffffff1602179055508173ffffffffffffffffffffffffffffffffffffffff168173ffffffffffffffffffffffffffffffffffffffff167f8be0079c531659141344cd1fd0a4f28419497f9722a3daafe3b4186f6b6457e060405160405180910390a35050565b5f33905090565b5f819050919050565b6103b5816103a3565b82525050565b5f6020820190506103ce5f8301846103ac565b92915050565b5f5ffd5b5f73ffffffffffffffffffffffffffffffffffffffff82169050919050565b5f610401826103d8565b9050919050565b610411816103f7565b811461041b575f5ffd5b50565b5f8135905061042c81610408565b92915050565b5f60208284031215610447576104466103d4565b5b5f6104548482850161041e565b91505092915050565b610466816103f7565b82525050565b5f60208201905061047f5f83018461045d565b92915050565b61048e816103a3565b8114610498575f5ffd5b50565b5f813590506104a981610485565b92915050565b5f5f604083850312156104c5576104c46103d4565b5b5f6104d28582860161041e565b92505060206104e38582860161049b565b9150509250929050565b5f819050919050565b6104ff816104ed565b82525050565b5f6020820190506105185f8301846104f6565b9291505056fea26469706673582212201f6d9999adf778be99ed8ec1045ce2c152ff46b5a4a4a99641c5431a7780d09364736f6c634300081e0033
node_modules/@openzeppelin/contracts/access/Ownable.sol:Ownable,146,146,"[{'inputs': [{'internalType': 'address', 'name': 'owner', 'type': 'address'}], 'name': 'OwnableInvalidOwner', 'type': 'error'}, {'inputs': [{'internalType': 'address', 'name': 'account', 'type': 'address'}], 'name': 'OwnableUnauthorizedAccount', 'type': 'error'}, {'anonymous': False, 'inputs': [{'indexed': True, 'internalType': 'address', 'name': 'previousOwner', 'type': 'address'}, {'indexed': True, 'internalType': 'address', 'name': 'newOwner', 'type': 'address'}], 'name': 'OwnershipTransferred', 'type': 'event'}, {'inputs': [], 'name': 'owner', 'outputs': [{'internalType': 'address', 'name': '', 'type': 'address'}], 'stateMutability': 'view', 'type': 'function'}, {'inputs': [], 'name': 'renounceOwnership', 'outputs': [], 'stateMutability': 'nonpayable', 'type': 'function'}, {'inputs': [{'internalType': 'address', 'name': 'newOwner', 'type': 'address'}], 'name': 'transferOwnership', 'outputs': [], 'stateMutability': 'nonpayable', 'type': 'function'}]",
node_modules/@openzeppelin/contracts/utils/Context.sol:Context,146,146,[],
openzeppelin/SafeMath.sol:SafeMath,146,146,[],6055604b600b8282823980515f1a607314603f577f4e487b71000000000000000000000000000000000000000000000000000000005f525f60045260245ffd5b305f52607381538281f3fe730000000000000000000000000000000000000000301460806040525f5ffdfea26469706673582212200ff358ae59ec58298d58fe689d558baadad96ce06237a937c6a44ca279e6a33c64736f6c634300081e0033
5432.sol:YourContract,5432,5432,"[{'inputs': [], 'stateMutability': 'nonpayable', 'type': 'constructor'}, {'inputs': [{'internalType': 'address', 'name': 'owner', 'type': 'address'}], 'name': 'OwnableInvalidOwner', 'type': 'error'}, {'inputs': [{'internalType': 'address', 'name': 'account', 'type': 'address'}], 'name': 'OwnableUnauthorizedAccount', 'type': 'error'}, {'anonymous': False, 'inputs': [{'indexed': True, 'internalType': 'address', 'name': 'previousOwner', 'type': 'address'}, {'indexed': True, 'internalType': 'address', 'name': 'newOwner', 'type': 'address'}], 'name': 'OwnershipTransferred', 'type': 'event'}, {'inputs': [], 'name': 'minStandingBalance', 'outputs': [{'internalType': 'uint256', 'name': '', 'type': 'uint256'}], 'stateMutability': 'view', 'type': 'function'}, {'inputs': [], 'name': 'owner', 'outputs': [{'internalType': 'address', 'name': '', 'type': 'address'}], 'stateMutability': 'view', 'type': 'function'}, {'inputs': [], 'name': 'renounceOwnership', 'outputs': [], 'stateMutability': 'nonpayable', 'type': 'function'}, {'inputs': [{'internalType': 'uint256', 'name': 'balance', 'type': 'uint256'}], 'name': 'setMinStandingBalance', 'outputs': [], 'stateMutability': 'nonpayable', 'type': 'function'}, {'inputs': [{'internalType': 'address', 'name': 'newOwner', 'type': 'address'}], 'name': 'transferOwnership', 'outputs': [], 'stateMutability': 'nonpayable', 'type': 'function'}]",608060405234801561000f575f5ffd5b50335f73ffffffffffffffffffffffffffffffffffffffff168173ffffffffffffffffffffffffffffffffffffffff1603610081575f6040517f1e4fbdf7000000000000000000000000000000000000000000000000000000008152600401610078919061019d565b60405180910390fd5b6100908161009d60201b60201c565b50600180819055506101b6565b5f5f5f9054906101000a900473ffffffffffffffffffffffffffffffffffffffff169050815f5f6101000a81548173ffffffffffffffffffffffffffffffffffffffff021916908373ffffffffffffffffffffffffffffffffffffffff1602179055508173ffffffffffffffffffffffffffffffffffffffff168173ffffffffffffffffffffffffffffffffffffffff167f8be0079c531659141344cd1fd0a4f28419497f9722a3daafe3b4186f6b6457e060405160405180910390a35050565b5f73ffffffffffffffffffffffffffffffffffffffff82169050919050565b5f6101878261015e565b9050919050565b6101978161017d565b82525050565b5f6020820190506101b05f83018461018e565b92915050565b610469806101c35f395ff3fe608060405234801561000f575f5ffd5b5060043610610055575f3560e01c80630d7c064f14610059578063436cb1b514610075578063715018a6146100935780638da5cb5b1461009d578063f2fde38b146100bb575b5f5ffd5b610073600480360381019061006e9190610333565b6100d7565b005b61007d6100e9565b60405161008a919061036d565b60405180910390f35b61009b6100ef565b005b6100a5610102565b6040516100b291906103c5565b60405180910390f35b6100d560048036038101906100d09190610408565b610129565b005b6100df6101ad565b8060018190555050565b60015481565b6100f76101ad565b6101005f610234565b565b5f5f5f9054906101000a900473ffffffffffffffffffffffffffffffffffffffff16905090565b6101316101ad565b5f73ffffffffffffffffffffffffffffffffffffffff168173ffffffffffffffffffffffffffffffffffffffff16036101a1575f6040517f1e4fbdf700000000000000000000000000000000000000000000000000000000815260040161019891906103c5565b60405180910390fd5b6101aa81610234565b50565b6101b56102f5565b73ffffffffffffffffffffffffffffffffffffffff166101d3610102565b73ffffffffffffffffffffffffffffffffffffffff1614610232576101f66102f5565b6040517f118cdaa700000000000000000000000000000000000000000000000000000000815260040161022991906103c5565b60405180910390fd5b565b5f5f5f9054906101000a900473ffffffffffffffffffffffffffffffffffffffff169050815f5f6101000a81548173ffffffffffffffffffffffffffffffffffffffff021916908373ffffffffffffffffffffffffffffffffffffffff1602179055508173ffffffffffffffffffffffffffffffffffffffff168173ffffffffffffffffffffffffffffffffffffffff167f8be0079c531659141344cd1fd0a4f28419497f9722a3daafe3b4186f6b6457e060405160405180910390a35050565b5f33905090565b5f5ffd5b5f819050919050565b61031281610300565b811461031c575f5ffd5b50565b5f8135905061032d81610309565b92915050565b5f60208284031215610348576103476102fc565b5b5f6103558482850161031f565b91505092915050565b61036781610300565b82525050565b5f6020820190506103805f83018461035e565b92915050565b5f73ffffffffffffffffffffffffffffffffffffffff82169050919050565b5f6103af82610386565b9050919050565b6103bf816103a5565b82525050565b5f6020820190506103d85f8301846103b6565b92915050565b6103e7816103a5565b81146103f1575f5ffd5b50565b5f81359050610402816103de565b92915050565b5f6020828403121561041d5761041c6102fc565b5b5f61042a848285016103f4565b9150509291505056fea2646970667358221220fd5c56a0eef742388e4f178929e8fd71b578007e00b4e9ff15e9a5831ea5747464736f6c634300081e0033
node_modules/@openzeppelin/contracts/access/Ownable.sol:Ownable,5432,5432,"[{'inputs': [{'internalType': 'address', 'name': 'owner', 'type': 'address'}], 'name': 'OwnableInvalidOwner', 'type': 'error'}, {'inputs': [{'internalType': 'address', 'name': 'account', 'type': 'address'}], 'name': 'OwnableUnauthorizedAccount', 'type': 'error'}, {'anonymous': False, 'inputs': [{'indexed': True, 'internalType': 'address', 'name': 'previousOwner', 'type': 'address'}, {'indexed': True, 'internalType': 'address', 'name': 'newOwner', 'type': 'address'}], 'name': 'OwnershipTransferred', 'type': 'event'}, {'inputs': [], 'name': 'owner', 'outputs': [{'internalType': 'address', 'name': '', 'type': 'address'}], 'stateMutability': 'view', 'type': 'function'}, {'inputs': [], 'name': 'renounceOwnership', 'outputs': [], 'stateMutability': 'nonpayable', 'type': 'function'}, {'inputs': [{'internalType': 'address', 'name': 'newOwner', 'type': 'address'}], 'name': 'transferOwnership', 'outputs': [], 'stateMutability': 'nonpayable', 'type': 'function'}]",
